Product Name,Units Sold
pawise-fun-tunnel,15
open-farm-turkey-rustic-blend-wet-cat-food,15
tiny-friends-farm-carrot-and-broccoli-stickle,15
chandler-soft-natural-kitten-litter,15
kit-cat-deodorising-litter-sprinkles-apple,15
wag-pig-ear-multipack-10pk-dog-treats,15
paws-for-life-butterfly-electric-floppy-fish,15
hills-prescription-diet-yd-thyroid-care-canned-cat-food,15
petkin-paw-wipes,15
prime-pantry-jerky-treats-lamb,15
nz-natural-woof-venison-freeze-dried-dog-bites-travel-treat,15
k9-natural-lamb-and-king-salmon-grain-free-freeze-dried-topper,15
kong-cozi-alligator,15
kazoo-treats-kitty-craves-anchovies,15
hills-science-diet-adult-urinary-hairball-control-savory-chicken-entree-canned-cat-food,15
plutos-cheese-and-peanut-butter-dog-treats,15
gigwi-melody-chaser-mouse-motion-active,15
barastoc-rabbit-pellet,15
frontline-plus-cat-green,15
zodiac-round-cat-scratcher-watermelon,15
yours-droolly-cuddlies-fluffy-duck,15
all-fur-you-anti-splash-pet-bowl-grey,15
weruva-kitten-chicken-and-tuna-formula-in-gravy-wet-cat-food-cans,15
pro-plan-adult-oral-care-dry-cat-food,15
kong-puppy-goodie-bone-with-rope,15
pro-plan-adult-sensitive-skin-stomach-dry-cat-food,15
paws-for-life-rubber-squeaking-dumbbell,15
blackdog-roo-crinkles,15
royal-canin-cocker-spaniel-puppy-dry-dog-food,15
pedigree-5-meats-loaf-cans,15
supercoat-smartblend-dry-dog-food-adult-small-breed-beef,15
royal-canin-persian-adult-wet-cat-food-pouches,15
chuckit-flying-squirrel,15
whimzees-hedgehog-dental-dog-treats,15
hikari-cichlid-gold-sinking-medium,15
aristopet-glucosamine,15
hills-science-diet-adult-sensitive-skin-and-stomach-variety-pack-cat-food-pouches,15
pro-plan-veterinary-supplements-fortiflora-feline,15
vetafarm-paradise-pellets,15
selective-naturals-woodland-loops-guinea-pig,15
pawise-portable-carrier,15
frontline-plus-medium-dog-blue,15
vetalogica-naturals-grain-free-dog-food-adult-lamb,15
inca-sulfa-3,15
feline-natural-chicken-and-lamb-grain-free-cat-food-pouches,15
paws-for-life-cardboard-slippery-snake-cat-scratcher,15
royal-canin-maxi-ageing-8-plus-senior-wet-dog-food-pouches,15
better-kitten-bundle,15
huds-and-toke-chicken-micro-bones,15
paws-for-life-cat-mobile-mouse,15
pro-plan-adult-sensitive-skin-and-stomach-small-and-toy-breed-dry-dog-food,15
pedigree-lamb-pasta-veges-cans,15
zealandia-grain-free-brushtail-pate-wet-cat-food,15
shellgrit-medium,15
purrfect-pet-products-cardboard-cat-kingdom,15
ruff-play-durable-squeak-pacifier,15
equimec-plus-tape-wormer-gel,15
vetalogica-biologically-appropriate-adult-fishermans-feast-dry-cat-food,15
rogz-collar-red,14
paw-nutriderm-replenishing-shampoo,14
peckish-small-animal-bedding-green-apple,14
green-valley-naturals-bedding-hay,14
my-dog-dry-dog-food-roast-chicken,14
schmackos-strapz-puppy-chicken-recipe-and-milk-flavour-dog-treats,14
nylabone-extreme-chew-kabob-alternative-chicken,14
torwood-farms-mini-straw-bale,14
tropiclean-clean-teeth-oral-care-gel,14
ziwi-peak-skin-and-coat-freeze-dried-dog-booster,14
nothing-to-hide-beef-ring-and-bone-rawhide-alternative-premium-dog-chews,14
halti-training-no-pull-dog-harness-black,14
weruva-truluxe-mediterranean-harvest-with-tuna-whole-meat-and-veggies-in-gravy-grain-free-wet-cat-food-cans,14
nylabone-original-bone,14
paws-for-life-shake-the-turntable-cat-toy,14
royal-canin-veterninary-calm-dry-dog-food,14
palmers-for-pets-intensive-paw-repair-swivel-stick-with-cocoa-butter,14
shellgrit-fine,14
nothing-to-hide-chicken-flip-chips-rawhide-alternative-premium-dog-chews,14
carefresh-litter-natural,14
petstages-fresh-breath-mint-stick,14
peters-brunch-mix,14
vella-equine-cool-active-pellet,14
paws-for-life-pvc-snack-ball-for-cat,14
black-hawk-kangaroo-straps-dog-treats,14
paws-for-life-everyday-cosy-pet-bed-rectangular-cuddler,14
ziwi-peak-freeze-dried-dog-superboost-beef,14
chuckit-erratic-ball-2-pack,14
bell-and-bone-chicken-mint-and-seaweed-dental-dog-treats-large,14
zeal-free-range-dog-treats-venison-puffs,14
laucke-red-hen-free-range,14
bark-yobbo-wombat,14
lickimat-oh-bowl-green,14
smarty-pear-leos-loo-litter-liners,14
chuckit-rugged-flyer-dog-toy,14
trill-mix-in-fruit-and-nut-blend,14
zeez-durapet-premium-stainless-steel-dog-bowl,14
smartcat-ultimate-litter-box,14
vetalogica-naturals-grain-free-dog-food-adult-chicken,14
paws-for-life-cuddle-dino-brachio,14
joint-guard-dogs,14
smartcat-corner-litter-box-grey,14
vetalogica-biologically-appropriate-adult-hunter-valley-harvest-dry-cat-food,14
hills-prescription-diet-cd-multicare-urinary-and-metabolic-weight-dry-dog-food,14
peters-hay-hut,14
whiskas-1-plus-tuna-favourites-in-jelly-pouches-wet-cat-food,14
nutrafin-max-turtle-pellets-gammarus-shrimp,14
pedigree-beef-and-vegies-loaf-wet-dog-food,14
rufus-and-coco-breath-buddy,14
melanie-newman-salon-essentials-puppy-shampoo,14
melanie-newman-salon-essentials-relax-dog-shampoo,14
fidos-puppy-kitten-shampoo,14
fidos-everyday-spritzer-spray,14
petkin-kitty-eyewipes,14
api-pond-algaefix-algae-control-solution,14
trill-small-parrot-mix,14
advantix-dog-medium-aqua,14
wellness-signature-selects-pate-indoor-boneless-chicken-entree-wet-cat-food,14
tropiclean-ear-cleaning-wipes,14
paws-for-life-dog-toy-plush-alien,14
natures-miracle-cats-pet-block-repellent-spray,14
tu-meke-friend-gourmet-venison-premium-cat-food-canned,14
tidbits-naturals-grain-free-beef,14
peckish-small-animal-mixed-berry-treats,14
exo-terra-wild-silkworms-medium,14
seresto-puppy-small-dogs,14
howl-yes-puppy-chicken-dry-dog-food,14
trouble-and-trix-cat-treats-milky-heart,14
biosilk-eco-friendly-boar-hair-bristle-brush,13
petkin-pet-shampoo-conditioner-lavender-scent,13
whiskas-adult-so-fishy-1-plus-year-ocean-platter-in-jelly-pouches-wet-cat-food,13
paws-for-life-cat-tunnel-bed-combo,13
revolution-dog-green,13
csi-urine-dog-stain-and-odour-remover,13
paws-for-life-cat-rubber-curry-brush,13
kong-squeezz-ball,13
vetalogica-australian-naturals-dog-treats-lamb-with-pumpkin,13
chuckit-rugged-bumper-dog-toy,13
homeopet-feline-furball,13
paws-for-life-hide-and-seek-dumplings,13
whiskas-1-plus-beef-and-lamb-dry-cat-food,13
m-pets-rectangular-cat-litter-mat,13
credelio-plus-large-dog-green,13
vitalitae-skin-and-coat-biscuit-dog-treats,13
afp-travel-dog-harness,13
kong-signature-balls,13
rose-hip-vital-equine,13
pakeway-t9-slicker-brush-pink,13
vella-rat-and-mouse-grower-breeder-nut,13
cherish-amazing-adult-dry-dog-food,13
catmate-cat-litter-trays-3-piece-beige,13
rosewood-woven-jumbo-play-rabbit-tunnel,13
whiskas-wet-cat-food-adult-beef-jelly,13
wagalot-doggy-fun-food-birthday-in-a-box-blue-dog-treats,13
natures-goodness-dry-dog-food-adult-wild-game,13
peters-energy-block-herbs-garlic,13
company-of-animals-recall-line-dog-trainer-black,13
peckish-guinea-pig-pellets,13
petoneer-fresco-filter-pack,13
ziwi-peak-oral-chew-venison-lung-and-kidney,13
paws-for-life-natural-rubber-ball,13
paws-for-life-cuddle-rope-unicorn,13
peckish-dried-crickets,13
nylabone-variety-puppy-twin-pack-chicken,13
living-world-eco-glass-bottles,13
kong-wubba-weaves-with-rope-dog-toy,13
wellness-core-simply-shreds-salmon-and-tuna-wet-cat-food,13
vetalogica-biologically-appropriate-adult-hunter-valley-havest-dry-dog-food,13
peters-timothy-hay,13
petkit-eversweet-travel-water-bottle-white,13
mimi-and-munch-kangaroo-and-sweet-potato-snax-stix,13
pisces-laboratories-algae-wafers,13
di-vetelact-low-lactose-animal-supplement,13
petkit-spillproof-mat-white,13
paws-for-life-4-in-1-cat-scratcher,13
chuckit-indoor-slider,13
paw-puppy-gentle-shampoo,13
all-for-paws-big-birdy-soft-puppy-toy,13
whiskas-wet-cat-food-adult-chicken-flavours-gravy,13
avian-care-chicken-feeder-red-white,13
green-valley-rabbit-and-guinea-pig-pellets,13
barastoc-speedi-beet,13
pawise-pet-play-tunnel-3t,13
pro-plan-wet-cat-food-adult-salmon-rice-entree,13
savourlife-puppy-grain-free-chicken-dry-dog-food,13
catit-voyageur-pet-carrier-blue-grey,13
rogz-obedience-collar-purple,13
vetafarm-macaw-nuts,13
open-farm-pasture-raised-lamb-ancient-grain-dry-dog-food,13
peckish-game-bird-layer-finisher,13
paw-blackmores-infected-skin-shampoo-and-conditioner-duo,13
mr-fothergills-cat-grass-sprouting,13
afp-cat-toy-classic-comfort-crinkle-cat-tunnel,13
kong-puppy-ball,13
advance-active-adult-dry-dog-food-chicken-with-rice,13
daily-dog-conditioning-shampoo,13
scream-silicone-pet-food-can-cover-loud-green-blue,13
eukanuba-puppy-small-breed-dry-dog-food,13
pro-plan-adult-small-and-toy-breed-essential-health-dry-dog-food,13
hemp-pet-hempseed-nectar-for-dogs,13
paws-for-life-cat-house,13
paws-for-life-cat-collar-red,13
inaba-twins-tuna-and-chicken-with-salmon-recipe,13
pawise-agility-hurdle,13
fussy-cat-grain-free-wet-food-adult-chicken-and-turkey-with-cranberry,13
paws-for-life-everyday-cosy-pet-bed-round-cuddler,13
lucky-dog-minced-beef-vegetable-marrowbone-flavour-dry-dog-food,13
mimi-and-munch-woofbutter-bakes,13
chuckit-ultra-ball-single,13
petkin-pet-shampoo-conditioner-vanilla-coconut-scent,13
hikari-micro-wafers,12
friskies-dry-cat-food-adult-surfin-turfin-favourites,12
ruff-play-dog-toy-plush-tuff-crocodile,12
barastoc-top-layer-mash,12
paws-for-life-rope-monkey,12
wellness-signature-selects-pate-boneless-chicken-and-beef-entree-wet-cat-food,12
wellness-core-simply-shreds-chicken-wet-cat-food,12
golden-cob-cockatiel-mix,12
vella-rabbit-grower-breeder-pellet,12
pawise-small-animal-litter-pan,12
k9-natural-beef-feast-canned,12
kong-puppy-goodie-bone,12
hills-science-diet-senior-vitality-7-plus-small-and-mini-dry-dog-food,12
piss-off-odour-eliminator-pet-spray,12
kazoo-soft-puppy-brush,12
aristopet-ear-canker-drops,12
zodiac-sofa-cat-scratcher-black,12
tidbits-naturals-grain-free-chicken,12
pooch-treats-duck-jerky-dog-treats,12
frontline-spray,12
black-hawk-grain-free-dry-dog-food-adult-large-breed-chicken,12
paws-for-life-lead-leopard,12
kong-squeezz-dental-stick,12
m-pets-footprint-cat-litter-mat-blue,12
golden-cob-budgie-mix,12
ziwi-peak-provenance-east-cape-wet-cat-food,12
k9-natural-hoki-and-beef-grain-free-freeze-dried-dog-food,12
adaptil-junior-collar,12
pawise-pet-deshedding-glove-2pc,12
applaws-wet-cat-food-kitten-tuna-tin,12
absolute-holistic-air-dried-dog-food-chicken-and-hoki,12
paws-for-life-slow-feed-4-in-1-taste-n-lick-mat,12
petsafe-drinkwell-replacement-filter-360,12
wellness-core-tiny-tasters-seafood-pate-variety-pack-wet-cat-food,12
schmackos-beef-stix-dog-treats,12
hills-science-diet-adult-active-dry-dog-food,12
hills-science-diet-adult-small-paws-lamb-and-rice-dry-dog-food,12
trouble-and-trix-lightweight-scoopable-cat-litter-plus-baking-soda-fresh-floral,12
gigwi-roll-tail-dental-mouse-with-catnip,12
hills-science-diet-puppy-chicken-and-barley-entree-canned-dog-food,12
hunger-for-words-talking-pet-starter-set,12
all-fur-you-anti-splash-pet-bowl-white,12
whiskas-wet-cat-food-adult-1-plus-jellymeat-loaf,12
zeal-free-range-dog-treats-chewies,12
advance-adult-single-serve-chicken-casserole-wet-dog-food-trays,12
paw-conditioning-and-grooming-spray,12
loving-pets-chicken-breast,12
meat-mates-grain-free-chicken-dinner-wet-dog-food-pouch,12
royal-canin-pomeranian-adult-dog-dry-food,12
halti-training-multi-function-training-dog-lead-black,12
cuddly-paws-soy-cat-litter-charcoal,12
hills-science-diet-adult-7-plus-perfect-digestion-dry-cat-food,12
schmackos-kebabs-bbq-and-lamb-flavour-dog-treats,12
homeopet-feline-anxiety-relief,12
tropiclean-cat-water-additive-fresh-breath,12
pro-plan-kitten-dry-cat-food,12
absolute-holistic-air-dried-dog-treats-butcher-medley,12
the-pet-project-chicken-training-treats-dog-treats,12
afp-cat-toy-cartoon-kraft-paper-cat-tunnel-green,12
canine-care-double-bowl-ant-free,12
pawise-drinking-bottle,12
paws-for-life-cat-balls,12
supercoat-true-origin-dry-dog-food-adult-salmon-and-ocean-fish,12
cen-oil-for-horse-supplements,12
tu-meke-friend-gourmet-lamb-mackerel-air-dried-natural-dog-treats,12
hills-prescription-diet-ad-urgent-care-canned-dog-and-cat-food,12
paws-for-life-travel-water-bottle,12
harmony-insectivore-wild-bird-mix,12
tropiclean-tangle-remover,11
optimum-adult-skin-and-coat-dry-dog-food-with-turkey,11
hills-science-diet-adult-perfect-digestion-dry-cat-food,11
csi-urine-dog-stain-and-odour-soaker,11
paws-for-life-plush-calming-bed-grey,11
catit-mini-fountain-replacement-filter,11
pakeway-t9-slicker-brush-grey,11
zippypaws-smartypaws-dog-puzzler-feeder-purple,11
kong-squeezz-crackle-stick,11
petkin-eye-wipes,11
dine-daily-salmon-in-seafood-sauce-trays-wet-cat-food,11
beco-bowl-cat-natural,11
lickimat-wobble-green-feeding-bowl,11
chum-lamb-wet-dog-food,11
whistler-cockatiel-lollipop,11
arm-and-hammer-tartar-control-dental-training-kit-for-puppies-vanilla-ginger,11
green-valley-rabbit-and-guinea-pig-mix,11
peckish-naturals-lorikeet-blend-blueberry,11
zeez-washable-male-wrap,11
starmark-treat-dispensing-bob-a-lot,11
doggylicious-calming-cookies,11
natures-miracle-set-in-stain-oxy-formula-dog-stain-destroyer,11
petstages-dogwood-durable-stick,11
ivory-coat-holistic-nutrition-wet-dog-food-puppy-lamb-and-brown-rice-loaf,11
go-cat-da-cat-toy-bee,11
plutos-cheese-and-chicken-dog-treats,11
scream-triangle-cat-scratcher-multicolour,11
urine-off-dog-and-puppy-formula-spray,11
vetsense-kilvern-poultry-wormer,11
avitrol-bird-mite-lice-spray,11
paws-for-life-pet-travel-water-bottle,11
zamipet-dog-chews-relax-and-calm,11
blackcat-roo-delites,11
hills-prescription-diet-rd-weight-loss-chicken-flavour-dry-dog-food,11
paw-blackmores-complete-calm-chews-for-small-dogs,11
m-pets-cleaning-wipes-19-16-cm,11
whiskas-milk-plus,11
pawise-sports-sponge-balls,11
peters-parsley-and-lucerne-bowl-with-dried-carrot,11
halti-training-dog-headcollar-black,11
advantix-dog-extra-large-blue,11
scream-cat-scratcher-incline,11
hikari-sinking-wafers,11
my-dog-naturally-crafted-australian-beef-capsicum-and-green-beans-wet-dog-food,11
earthz-pet-free-range-chicken-vitality-gravy-for-toy-and-small-dogs,11
hills-science-diet-senior-7-plus-youthful-vitality-dry-cat-food,11
tick-twister,11
bell-and-bone-kangaroo-mint-turmeric-dental-dog-treats-small,11
catnip-scratch-pad-narrow,11
dine-farmers-collection-salmon-sweet-potato-wet-cat-food-trays,11
ezdog-toothbrush-small-breeds,11
fidos-black-gloss-shampoo,11
k9-natural-hoki-and-beef-grain-free-freeze-dried-topper,11
trilogy-wild-caught-tuna-in-bone-broth-wet-cat-food,11
rufus-and-coco-antiseptic-aid,11
greenies-gingerbread-teenie-dog-dental-treats,11
whiskas-furball-1-plus-sardine-and-prawn-dry-cat-food,11
pooch-treats-chicken-breast-strips-treats,11
afp-interactive-dog-treat-turbine,11
style-it-cat-brush,11
paws-for-life-rubber-frisbee,11
paws-for-life-cat-collar-leopard,11
whiskas-7-plus-tuna-and-sardine-dry-cat-food,11
pedigree-homestyle-lamb-pasta-and-vegetables-wet-dog-food,11
kong-cozie-elephant,11
royal-canin-miniature-schnauzer-puppy-dry-dog-food,11
houndztooth-hemp-seed-oil-health-supplement,11
paws-for-life-magic-box-cat-tunnel,11
paws-for-life-cat-tunnel,11
fauna-veggie-patch-edible-capsicum-nibblers,11
trill-parrot-mix,11
canine-care-single-bowl-ant-free,11
eukanuba-premium-performance-exercise-adult-dry-dog-food,11
tropiclean-cat-clean-teeth-gel,11
vetalogica-naturals-grain-free-dry-cat-food-adult-kangaroo,11
vetalogica-biologically-appropriate-kitten-dry-cat-food,11
chuckit-whistler-ball-single,11
the-pet-project-shark-cartilage-dog-treats,11
catit-senses-wave-circuit,11
whistler-sunflower-block,11
melanie-newman-salon-essentials-puppy-conditioning-spray,11
vella-chicken-and-duckling-starter-crumble,11
kong-jumbler-football,11
lickimat-slomo-turquoise,11
kong-cat-zoom-groom,11
hills-prescription-diet-rd-weight-loss-dry-cat-food,10
hills-science-diet-puppy-small-paws-dry-dog-food,10
scream-bowl-slow-down-pillar-loud-blue,10
the-pet-project-lamb-ears-dog-treats,10
afp-lifestyle-4-pet-3-in-1-elevated-double-dinner,10
rosewood-bunny-fun-tree,10
scream-multi-coloured-rope-toy,10
paws-for-life-dog-nail-trimmer,10
neoveon-plus-flea-and-tick-for-large-dogs,10
green-valley-naturals-lucerne-hay-mini-bale-for-small-pets,10
zamipet-dog-chews-complete-care-multi,10
purrfect-pet-products-odour-control-spray,10
whimzees-occupy-calmzees-antlers-dog-treats-large-value-bag,10
dine-classic-collection-in-gravy-with-beef-wet-cat-food-pouch,10
zodiac-round-cat-scratcher-blueberry,10
all-for-paws-big-octopus-soft-puppy-toy,10
natures-miracle-3in1-cat-odour-destroyer-lavender,10
peters-wormies-dried-mealworms,10
wellness-core-simply-shreds-tuna-beef-carrots-wet-dog-food,10
inca-pestene-insect-powder,10
m-pets-sirius-interactive-cat-toy-pink,10
kazoo-shedding-tool,10
zippypaws-adventure-leash-bag-waste-bag-dispenser-volcano-black,10
vella-poultry-supreme-lay-show-breed-macro-pellet,10
paws-for-life-fluffy-cat-balls,10
penn-plax-calcium-perch,10
wagalot-biodegradable-doggy-poop-bags,10
rogz-anchovy-cat-bowl-blue,10
k9-natural-chicken-feast-canned,10
zylkene-calming-chews-for-medium-dogs,10
wombaroo-clover-pellets,10
veggiedent-fr3sh-large,10
paws-for-life-koi-electric-floppy-fish,10
afp-chill-out-bandana,10
troy-nutripet-high-energy-vitamin,10
rufus-and-coco-wee-kitty-clumping-bamboo-litter,10
go-cat-catcher-cat-teaser,10
dogit-2-in-1-elevated-dog-dish-white,10
blue-planet-holiday-food-block,10
vets-all-natural-complete-mix-senstive-skin-dogs,10
open-farm-grain-free-pasture-raised-lamb-dry-dog-food,10
vetafarm-finch-canary-budgie-crumbles,10
advantage-dog-large-red,10
go-cat-da-bird-cat-toy-bat-arounds-3-pack,10
burgess-excel-rabbit-nuggets-mint,10
whiskas-1-plus-year-beef-casserole-wet-cat-food,10
zignature-grain-free-turkey-small-bites-formula-dry-dog-food,10
playology-squeaky-chew-ball-peanut-butter,10
royal-canin-mini-adult-relax-care-dry-dog-food,10
whiskas-7-plus-beef-casserole-wet-cat-food,10
paws-for-life-birthday-cupcake-blue,10
advantage-dog-extra-large-blue,10
coprice-lucky-layer,10
kong-cozialligator,10
jw-springstring-cat-toy,10
schmackos-strapz-dog-treat-beef,10
chuckit-fetch-rope-dog-toy,10
pro-plan-adult-salmon-dry-cat-food,10
hills-prescription-diet-kd-kidney-plus-jd-moblity-care-dry-cat-food,10
afp-little-buddy-heart-beat-warm-bunny,10
go-cat-da-bird-cat-toy-refill-feather,10
bell-and-bone-salmon-mint-and-charcoal-dental-dog-treats-small,10
barastoc-3-grain-scratch-mix,10
zeal-pet-treats-lamb-and-salmon-morsels,10
loving-pets-roo-jerky,10
zignature-grain-free-zssential-small-bites-formula-dry-dog-food,10
natural-animal-solutions-calm,10
wag-beef-jerky-hip-and-joint-dog-treats,10
saikoh-colour-goldfish-and-koi-pellet-medium,10
